,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0.0,0.6696479486179057,0.6161349380233501,0.6176455876026692,0.6317116360034815,0.6620746921176106,0.6940184279240074,0.7045629620736917,0.6812829516692178,0.6423862260772132,0.6107326150244605,0.5984973538621607,0.5969967085846914
1.000001,2.7948045595634086,1.1767471775275142,1.1738659357135313,1.1510561046861667,1.1292066875967963,1.1901929726594342,1.4096475574911316,1.7433914009441502,2.0701722433467102,2.2608144100385785,2.3258824543376924,2.330444420543165
1.0416676249999999,1.7455523323046374,1.1496154837791752,1.1464941384806937,1.1184020307943605,1.0622178154216941,1.0506928481657625,1.1726654182910383,1.400283521595687,1.645429179268732,1.7952537535958424,1.8545593142669903,1.8608020048639533
1.0833342499999998,1.0600568840612012,1.054054296948737,1.0485319168052698,1.0238012579019167,0.9563321787578176,0.8758975114507956,0.9025489982301372,1.0350861216733498,1.188512248267938,1.3164874055056777,1.3549039630254494,1.360186239684418
1.125000875,0.6756512053789889,0.9073510679201134,0.902548998230142,0.8775782358422902,0.8029060521632335,0.7289541789376726,0.6818938959759518,0.7419197671005956,0.8586100605669028,0.943126487110401,0.97530035403321,0.9808227341766773
1.1666675,0.47084293310170483,0.7889800500623162,0.7865790152173304,0.7539249413255242,0.682374102944949,0.601699332153428,0.5359109774008185,0.5726468105291005,0.6302716468087584,0.6840548273364391,0.7030230026118265,0.7075849688172994
1.208334125,0.32774125634055434,0.7068646583638036,0.7035032095808236,0.671089239173516,0.5990581938239437,0.5150219742494425,0.45451589615580174,0.43986958360138867,0.48188769338863924,0.5311089077108471,0.5483963585947444,0.5507973934397301
1.2500007499999999,0.2158530325642186,0.5750478453740862,0.5738473279515933,0.5481562551102458,0.4977345233655452,0.41345820030654545,0.3483901560074318,0.32269908316608426,0.34262767237946595,0.37504164278677354,0.39473012851565664,0.39593064593814953
1.2916673749999998,0.162069852036537,0.47012262264820665,0.46724138083422373,0.446832584651845,0.396170749422646,0.33662508526699986,0.27852004201834507,0.2782799385338465,0.284762732615308,0.3090131845496639,0.31741680650711396,0.31669649605361827
1.333334,0.11476946559031867,0.3793635055077479,0.3769624706627621,0.36351667553084194,0.3282214633095515,0.270356523545395,0.21681344650221288,0.19424371895934686,0.19520413289734115,0.21537282559522142,0.22497696497516442,0.22569727542866014
1.375000625,0.07539249413255243,0.313815254239637,0.312134529848147,0.29556738941774535,0.26699507476241496,0.2213754127076858,0.1767161645909509,0.15198550568759772,0.16038912764504784,0.16999326702499082,0.17551564716845805,0.17647606110645234
1.41666725,0.056184215372666164,0.2516284517545049,0.2513883482700063,0.23794255313808618,0.20384785833928878,0.17527554368395853,0.1387798140401754,0.12485381193925814,0.12245277709427241,0.1361386757106911,0.14358188373014685,0.14478240115263974
1.4583338750000001,0.0463399725082249,0.2213754127076858,0.2201748952851929,0.20816972106026418,0.18031771685842954,0.15630736840857207,0.1210121561872816,0.10564553317937282,0.10252418788089136,0.10756636105536142,0.1087668784778543,0.1097272924158486
1.5000005,0.03433479828329617,0.17767657852894522,0.17719637155994805,0.1683125426335008,0.14262146979215332,0.11332884468332721,0.09580129031493127,0.08595704745048971,0.0823554951830111,0.08787787532647831,0.08955859971796833,0.08955859971796833
1.541667125,0.02401034844985746,0.1493443673581134,0.15030478129610772,0.14046053843166614,0.12413350148576308,0.10708615408636428,0.08211539169851252,0.06650866520610517,0.064347733845618,0.06194669900063225,0.06506804429911373,0.06602845823710801
1.58333375,0.024970762387851758,0.1351782617726975,0.13469805480370037,0.12821526072223885,0.11669029346630726,0.0917195310784555,0.07059042444258093,0.05930556067114793,0.05402328401217929,0.050181628260202095,0.050661835229199245,0.05090193871369782
1.625000375,0.016327036945903074,0.11212832726083434,0.1116481202918372,0.1030043948498885,0.09484087637693697,0.06770918262859804,0.057144629310660756,0.04561966205472918,0.04153790281825341,0.04417904114773773,0.04465924811673488,0.04489935160123345
1.666667,0.013685898616418753,0.0917195310784555,0.09051901365596263,0.08499663351249541,0.07299145928756669,0.061706595516133673,0.04898111083770922,0.03409469479879759,0.029292625108826104,0.028572314655330378,0.0302530390468204,0.03073324601581755
1.7083336249999999,0.009844242864441508,0.0847565300279964,0.08403621957450068,0.07995446033802493,0.07179094186507343,0.056904525826161886,0.04297852372524463,0.03289417737630455,0.03409469479879742,0.032654073891805975,0.0324139704073074,0.032654073891805975
1.75000025,0.011284863771433007,0.0737117697410624,0.0737117697410624,0.07107063141157809,0.06266700945412797,0.04946131780670637,0.03697593661278049,0.02713169374833893,0.023290037996361736,0.02280983102736459,0.02353014148086031,0.02353014148086031
1.791666875,0.008403621957450067,0.056424318857164736,0.056184215372666164,0.05282276658968614,0.045859765539227514,0.03649572964378315,0.028332211170831654,0.0252108658723502,0.01944838224438444,0.01848796830639015,0.01944838224438444,0.019688485728883015
1.8333335000000002,0.005762483627965791,0.04802069689971492,0.04754048993071777,0.04513945508573203,0.03985717842676339,0.030012935562321826,0.02665148677934178,0.018968175275387394,0.015846829976905924,0.01656714043040165,0.01656714043040165,0.01680724391490022
