,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0.0,0.9896172839506173,0.5557530864197531,0.9879382716049383,0.990679012345679,0.9922716049382716,0.9932222222222222,0.9935308641975309,0.9935925925925926,0.993037037037037,0.9917530864197531,0.9889876543209877,0.8914938271604939
1.000001,0.17718536237054774,8.5878604397123,0.1922964885927851,0.14874088948163036,0.12088900977789879,0.1013334346667681,0.09896306192602498,0.0957037994075032,0.10192602785195388,0.11644456088900546,0.1558520077038597,1.623112734223847
1.0416676249999999,0.06400006400006407,0.0,0.002666669333336003,0.007703711407415119,0.014222236444458681,0.019259278518537797,0.022222244444466688,0.027555583111138694,0.03733337066670404,0.05274079348153428,0.0767408174815583,0.6737784515562301
1.0833342499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.125000875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.208334125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2500007499999999,0.004148152296300449,0.0017777795555573351,0.04740745481486227,0.03407410814818226,0.024888913777802692,0.019851871703723576,0.01451853303705157,0.010666677333344012,0.009481490962972454,0.009185194370379565,0.010074084148158233,0.07288896177785074
1.2916673749999998,0.0002962965925928876,0.0,0.0,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876,0.0002962965925928876
1.333334,0.0005925931851857784,0.0,0.0002962965925928892,0.0002962965925928892,0.0002962965925928892,0.0002962965925928892,0.0002962965925928892,0.0002962965925928892,0.0005925931851857784,0.0005925931851857784,0.0005925931851857784,0.0002962965925928892
1.375000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.41666725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4583338750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.541667125,0.002666669333336003,0.0011851863703715567,0.04562967525930493,0.031111142222253366,0.024000024000024024,0.019259278518537797,0.015111126222237349,0.013037050074087125,0.010074084148158233,0.009185194370379565,0.008296304592600898,0.0767408174815583
1.58333375,0.0002962965925928892,2.0711131822242956,0.0011851863703715567,0.001481482962964446,0.0008888897777786676,0.0020740761481502245,0.0035555591111146702,0.005333338666672006,0.006814821629636451,0.008888897777786675,0.011851863703715567,0.15703719407423128
1.625000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.666667,0.0,0.0,0.0,0.0,0.0,0.0002962965925928892,0.0002962965925928892,0.0008888897777786676,0.0005925931851857784,0.0005925931851857784,0.0005925931851857784,0.0
1.7083336249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.75000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.791666875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8333335000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8750001250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.91666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.958333375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
