,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0.0,0.561604938271605,0.5555555555555556,0.5569012345679012,0.5700617283950618,0.592358024691358,0.6021851851851852,0.5901111111111111,0.581,0.5785555555555556,0.5792716049382716,0.5793456790123457,0.5793333333333334
1.000001,8.217193402378596,8.592601185193786,8.553490034971524,8.092156240304396,6.952303248599552,5.571264830524095,4.94311605422717,5.104597697190295,5.5220795961536755,5.687709391413101,5.718227940450168,5.719709423413133
1.0416676249999999,0.14874088948163036,0.0,0.0,0.0020740761481502245,0.03377781155558937,0.20681502162983664,0.451852303704156,0.44296340592636935,0.1922964885927851,0.04296300592596893,0.016592609185201796,0.015703719407423128
1.0833342499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.125000875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.208334125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2500007499999999,0.006222228444450673,0.0,0.012148160296308457,0.10903714607418322,0.31674105748179854,0.4109633739263373,0.3256299552595852,0.18518537037055574,0.120296416592713,0.09985195170380366,0.09540750281491032,0.0957037994075032
1.2916673749999998,0.18962981925944808,0.0,0.0,0.0035555591111146516,0.07111118222229303,0.3256299552595835,0.5674079748153799,0.4124448568892996,0.11881493362974795,0.018962981925944807,0.0077037114074150785,0.007111118222229303
1.333334,0.012148160296308457,0.0,0.0017777795555573351,0.018962981925944908,0.12118530637049167,0.47792640385233026,1.1268159416307575,1.7582239804462045,2.104298400594699,2.2020762761503523,2.2124466568911036,2.2127429534836964
1.375000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.41666725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4583338750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.541667125,0.0002962965925928892,0.0,0.012444456888901346,0.1534816349631166,0.4773338106671445,0.6915562471118034,0.5220745961486708,0.2678521197039718,0.16059275318534594,0.11851863703715568,0.1066667733334401,0.106963069926033
1.58333375,1.9042982005944988,2.0740761481502243,2.050965013927979,1.8551129662240793,1.406223628445852,1.0844455288899744,1.1964456408900865,1.5143718847422567,1.753779531557311,1.8542240764463005,1.8791129902241033,1.8791129902241033
1.625000375,0.04296300592596893,0.0,0.0,0.001481482962964446,0.026962989925952915,0.10162973125936099,0.15822238044460282,0.10844455288899744,0.0355555911111467,0.009185194370379565,0.005925931851857784,0.005925931851857784
1.666667,0.0,0.0,0.0,0.013037050074087125,0.07466674133340807,0.15496311792608106,0.1419260678519939,0.07229636859266496,0.030814845629660477,0.019851871703723576,0.015703719407423128,0.015703719407423128
1.7083336249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.75000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.791666875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8333335000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8750001250000001,0.0,0.0,0.002962965925928892,0.058963021925984946,0.24325950251876202,0.40651892503744397,0.2989632619262252,0.1288890177779068,0.05392597985190583,0.031407438814846256,0.027851879703731583,0.027555583111138694
1.91666675,0.0,0.0,0.0,0.0008888897777786676,0.006814821629636451,0.024000024000024024,0.0328889217778107,0.023703727407431135,0.006222228444450673,0.0023703727407431135,0.0008888897777786676,0.0008888897777786676
1.958333375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,2.4691358024691357e-05,0.0004074074074074074,0.0022098765432098763,0.0038271604938271606,0.003,0.0015432098765432098,0.0006666666666666666,0.0004320987654320988,0.00038271604938271603,0.00037037037037037035
