,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0.0,0.6655262789348378,0.6305944020967129,0.6306044054978692,0.6314747013984755,0.6431986875537683,0.6728087549766921,0.6875437648800592,0.6611247824260248,0.629454014364884,0.6173198887621791,0.6163095452453834,0.6163095452453834
1.000001,2.8720993849137444,1.1591152579088488,1.1591152579088488,1.1586350941731782,1.1507123925346132,1.213853923775298,1.5187578959261345,1.984516719526625,2.2872599548669434,2.371528690477135,2.3782509827765237,2.3782509827765237
1.0416676249999999,1.8447890724464777,1.1595954216445195,1.1595954216445195,1.158395012305343,1.1298252700329416,1.1312657612399535,1.2693128352452534,1.5660540238896896,1.770123611549698,1.8332651427903832,1.837106452675748,1.837106452675748
1.0833342499999998,1.1060571651172408,1.0525189085899682,1.052278826722133,1.0496379261759445,1.0196276926965318,0.9701708279224593,0.9850559037282481,1.1360673985966536,1.270273162716588,1.320930436829837,1.3245316648473666,1.3245316648473666
1.125000875,0.6839932414627817,0.8945450395543436,0.8945450395543436,0.8926243846116612,0.8647748879427658,0.7898693451781509,0.7286484688801483,0.8249212978821053,0.8947851214221789,0.9245552730337566,0.9274362554477803,0.9274362554477803
1.1666675,0.47560218018173767,0.7737838600331856,0.7737838600331856,0.7716231232226678,0.7420930534789254,0.6563838266617218,0.585559675650307,0.6071670437554844,0.6633462008289456,0.6820725865200993,0.6844734051984523,0.6844734051984523
1.208334125,0.3087452820362012,0.657344154133063,0.657344154133063,0.657344154133063,0.6350165404243797,0.5502676410785173,0.4631179230543019,0.42830605221818274,0.4633580049221372,0.47824308072792604,0.4796835719349379,0.4796835719349379
1.2500007499999999,0.21367286237342076,0.5629919800737885,0.5629919800737885,0.5598709157919295,0.543785430646964,0.47248111589987873,0.3726070588803922,0.32146962103147236,0.33155305948055513,0.3397158429869555,0.3411563341939673,0.3411563341939673
1.2916673749999998,0.13972764708014634,0.4568757944905816,0.4568757944905816,0.45543530328356974,0.4379093269315926,0.3726070588803902,0.30322339907598767,0.26120907220480966,0.2600086628656331,0.2645702183545039,0.2648103002223392,0.2648103002223392
1.333334,0.09915381141598065,0.3692459127306979,0.3692459127306979,0.3682855852593567,0.3534005094535678,0.29722135238010666,0.23576039421426875,0.19542664041793764,0.19398614921092583,0.20070844151031433,0.20166876898165556,0.20166876898165556
1.375000625,0.0674630048617205,0.2979415979836126,0.2979415979836126,0.29698127051227136,0.28185611283864714,0.2321591661967392,0.17886099153730164,0.1462098575117003,0.14140822015499419,0.14548961190819437,0.14596977564386499,0.14596977564386499
