,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0.0,0.87125,0.5517241379310345,0.8351724137931035,0.8673275862068965,0.8825431034482759,0.892155172413793,0.8939655172413793,0.8882758620689655,0.8765948275862069,0.8565086206896552,0.8164224137931034,0.5735344827586207
1.000001,0.5348281210350181,0.0,0.02172415965519416,0.047586254482806255,0.09827596034492596,0.14482773103462773,0.18827605034501607,0.24206920758644923,0.3144830731037631,0.38793142241418144,0.48827635034531636,0.30206926758650926
1.0416676249999999,0.13862082827600083,0.0,0.034137965172447965,0.03931038413797039,0.04862073827591074,0.06827593034489593,0.09413802517250804,0.12103460379322462,0.1531036013794636,0.19344846931053847,0.2648278510347479,0.9124147055181547
1.0833342499999998,0.19344846931053744,0.0,0.16034498793119414,0.1396553120691046,0.12827599034495532,0.12103460379322396,0.14172427965531353,0.17275879344844788,0.20172433965537329,0.26172439965543304,0.36517277896588085,1.1927598134494635
1.125000875,0.45103493379355497,0.6206902758626903,0.733449009311079,0.5937936972419737,0.4779315124142715,0.3796555520693456,0.2989658162071958,0.2431036913795537,0.19655192068985192,0.15620705275877705,0.1396553120691053,0.2431036913795537
1.1666675,0.40241419551764424,0.0,0.517241896552242,0.40241419551764424,0.3444831031037931,0.28241407551752407,0.22758643448298643,0.18413811517259812,0.15103463379325463,0.1406897958622098,0.14482773103462773,0.4986211882763612
1.208334125,0.061034543793164545,0.0,0.047586254482806255,0.027931062413821064,0.027931062413821064,0.025862094827612096,0.019655192068985194,0.01862070827588071,0.016551740689671742,0.016551740689671742,0.025862094827612096,0.24000024000024026
1.2500007499999999,0.3331037813796438,0.8275870344835871,0.6424144355178845,0.4924142855177343,0.3982762603452263,0.3134485893106586,0.254483013103703,0.20275882344847884,0.15103463379325463,0.1272415065518515,0.1086207982759708,0.45724183655218187
1.2916673749999998,0.01241380551725374,0.0,0.058965576206955264,0.03310348137934331,0.016551740689671655,0.011379321724149263,0.009310354137940305,0.007241386551731349,0.003103451379313435,0.003103451379313435,0.002068967586208957,0.0
1.333334,0.2503450779312851,3.517244896555245,0.7137938172420939,0.5327591534488092,0.4282762903452563,0.33620723275895725,0.2937933972416734,0.2751726889657927,0.27620717275889717,0.2948278810347779,0.35689690862104695,0.3786210682762411
1.375000625,0.1593105041380905,0.0,0.05482764103453764,0.06310351137937352,0.0900000900000901,0.11275873344838874,0.15000015000015016,0.20379330724158332,0.2637933672416434,0.31655204068997206,0.4231038713797339,0.03517244896555245
1.41666725,0.13655186068979114,0.41379351724179136,0.41379351724179136,0.30931065413823905,0.2296554020691942,0.18000018000017923,0.14172427965531353,0.10241389551734335,0.07448283310352244,0.048620738275910486,0.020689675862089568,0.0
1.4583338750000001,0.04551728689659729,0.8275870344835871,0.14793118241394118,0.10655183068976183,0.07965525206904525,0.057931092413851096,0.044482803103492806,0.03724141655176142,0.02689657862071658,0.015517256896567258,0.008275870344835871,0.0041379351724179355
1.5000005,0.0,0.41379351724179353,0.0031034513793134514,0.0031034513793134514,0.0041379351724179355,0.0010344837931044839,0.0010344837931044839,0.0,0.0,0.0,0.0,0.0
1.541667125,0.06310351137937352,0.0,0.031034513793134516,0.02689657862071658,0.028965546206925548,0.044482803103492806,0.05275867344832868,0.06827593034489593,0.09517250896561251,0.13758634448289636,0.20379330724158332,1.284828871035769
1.58333375,0.0031034513793134514,0.8275870344835871,0.032068997586239,0.017586224482776226,0.009310354137940355,0.0020689675862089678,0.0020689675862089678,0.0,0.0,0.0,0.0,0.0
1.625000375,0.0031034513793134514,0.0,0.027931062413821064,0.010344837931044838,0.007241386551731387,0.0041379351724179355,0.0010344837931044839,0.0020689675862089678,0.0031034513793134514,0.0010344837931044839,0.0,0.0
1.666667,0.02172415965519416,1.6551740689671741,0.1344828931035829,0.08379318724146319,0.057931092413851096,0.04344831931038832,0.031034513793134516,0.01862070827588071,0.015517256896567258,0.015517256896567258,0.017586224482776226,0.03724141655176142
1.7083336249999999,0.01241380551725374,0.0,0.027931062413820915,0.03103451379313435,0.023793127241403002,0.026896578620716437,0.02482761103450748,0.022758643448298525,0.023793127241403002,0.02586209482761196,0.026896578620716437,0.00620690275862687
1.75000025,0.0041379351724179355,0.0,0.04034486793107487,0.02482761103450761,0.015517256896567258,0.012413805517253806,0.009310354137940355,0.008275870344835871,0.0041379351724179355,0.0020689675862089678,0.0020689675862089678,0.0
1.791666875,0.008275870344835828,0.0,0.011379321724149263,0.013448289310358219,0.009310354137940305,0.010344837931044784,0.011379321724149263,0.01241380551725374,0.016551740689671655,0.01862070827588061,0.026896578620716437,0.39103487379349283
1.8333335000000002,0.008275870344835871,0.0,0.022758643448298643,0.015517256896567258,0.015517256896567258,0.011379321724149322,0.011379321724149322,0.012413805517253806,0.012413805517253806,0.010344837931044838,0.010344837931044838,0.009310354137940355
1.8750001250000001,0.032068997586239,0.0,0.005172418965522419,0.015517256896567258,0.023793127241403127,0.03724141655176142,0.04137935172417935,0.057931092413851096,0.0765518006897318,0.10655183068976183,0.13655186068979186,0.012413805517253806
1.91666675,0.05172418965522419,0.0,0.017586224482776226,0.03620693275865693,0.05586212482764213,0.07448283310352284,0.10344837931044838,0.1406897958622098,0.18310363137949365,0.2358623048278223,0.30931065413824066,0.044482803103492806
1.958333375,0.0031034513793134514,0.8275870344835871,0.007241386551731387,0.0031034513793134514,0.006206902758626903,0.005172418965522419,0.0041379351724179355,0.0031034513793134514,0.0020689675862089678,0.0041379351724179355,0.0,0.0
2.0,0.006681034482758621,0.034482758620689655,0.002025862068965517,0.004784482758620689,0.008060344827586207,0.011724137931034483,0.016120689655172413,0.02185344827586207,0.02918103448275862,0.038491379310344825,0.05517241379310345,0.17439655172413793
