,optimal,optimistic@0,optimistic@0.1,optimistic@0.2,optimistic@0.3,optimistic@0.4,optimistic@0.5,optimistic@0.6,optimistic@0.7,optimistic@0.8,optimistic@0.9,optimistic@1
0.0,0.746780600554327,0.6004742798250968,0.705286118810098,0.7422079026625709,0.7615393081918331,0.7717853533584815,0.7720054832351088,0.7644710379123683,0.7484215687255481,0.7229465384576901,0.6847139812489369,0.5817132107943687
1.000001,2.1358222697012605,1.154362227395318,0.940876057194686,0.8928476724476373,0.9084568974904281,0.9660909591868867,1.0655097156132778,1.2141575664053939,1.375773081079213,1.5902198189747858,1.832523020023647,2.339222479105012
1.0416676249999999,1.2386520426263887,1.143555840827232,0.9110984586515158,0.8407368749970893,0.8164825406998297,0.8356938945986492,0.8873244082017266,0.9718543653565326,1.1005704364786233,1.2516197065080918,1.4343677104706125,1.8851141013216657
1.0833342499999998,0.7787802586733923,1.043656800553365,0.7888662194702725,0.7096193846376424,0.6786410764757961,0.6812826376368837,0.6964115788322041,0.7386765574096067,0.8174431083947664,0.91013789095657,1.065269573689537,1.4113140857920217
1.125000875,0.5098213040899231,0.941836624889627,0.696651720755943,0.6152436086096952,0.5600109661505891,0.5319143610735655,0.531434077226095,0.5487242957350326,0.5917097000836413,0.651505039093717,0.762690749783135,1.0302088528241968
1.1666675,0.35901217598418983,0.8472207069379409,0.6226880082454878,0.5357566318533294,0.49829449175063134,0.4589112162580513,0.44834497161370057,0.4473844039187596,0.46011192587672756,0.5047783236914829,0.5638532369303529,0.7701351494189276
1.208334125,0.26199483879515123,0.742999112036845,0.5468031603451506,0.47307958975843073,0.4276927661724696,0.38854963260362485,0.36093331137407175,0.35372905366201446,0.3508473505771915,0.3638150144588947,0.4048792834176214,0.5465630184214154
1.2500007499999999,0.19979808054772302,0.6212471567030763,0.4591513581817866,0.38614821336627236,0.3388402543904293,0.29873655312664354,0.28576888924494037,0.271600515744561,0.2655969676511799,0.28216676038891175,0.31290492662702296,0.44162099774911373
1.2916673749999998,0.13279848382558926,0.5122227233272728,0.3717396979421558,0.31194435893208033,0.26367583226129654,0.2353390852605379,0.20820304787845548,0.19475510014928188,0.19403467437807614,0.20964389942086692,0.2336580917943912,0.32539230666125396
1.333334,0.09029336332445176,0.3986355934005051,0.29153229541458625,0.23533908526053915,0.20171921593760497,0.17914587510649205,0.16401693391117167,0.15152955387693898,0.1402428834613825,0.14912813463958655,0.1673789208434651,0.24398419451500794
